price_date,province_id,province_name,commodity_name,price,price_change,price_change_text,percentage_change,previous_date_text,source
2026-06-01,8,Sumatera Selatan,Cabai Rawit,83600.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,2,Sumatera Utara,Cabai Rawit,50750.0,800.0,Rp800,1.6,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,2,Sumatera Utara,Cabai Rawit,39350.0,-350.0,-Rp350,-0.88,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,2,Sumatera Utara,Cabai Rawit,31200.0,-150.0,-Rp150,-0.48,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,2,Sumatera Utara,Cabai Rawit,100750.0,17350.0,Rp17350,20.8,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,2,Sumatera Utara,Cabai Rawit,87400.0,-250.0,-Rp250,-0.29,31 Des 25,PIHPS Bank Indonesia
2026-01-30,2,Sumatera Utara,Cabai Rawit,51550.0,-1200.0,-Rp1200,-2.27,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,2,Sumatera Utara,Cabai Rawit,33200.0,-950.0,-Rp950,-2.78,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,2,Sumatera Utara,Cabai Rawit,28400.0,-700.0,-Rp700,-2.41,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,2,Sumatera Utara,Cabai Rawit,25850.0,100.0,Rp100,0.39,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,2,Sumatera Utara,Cabai Rawit,39450.0,1800.0,Rp1800,4.78,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,1,Aceh,Daging Ayam,35450.0,-200.0,-Rp200,-0.56,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,1,Aceh,Daging Ayam,37300.0,-100.0,-Rp100,-0.27,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,1,Aceh,Daging Ayam,35950.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,1,Aceh,Daging Ayam,39150.0,850.0,Rp850,2.22,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,1,Aceh,Daging Ayam,43500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,1,Aceh,Daging Ayam,42600.0,100.0,Rp100,0.24,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,1,Aceh,Daging Ayam,41600.0,-150.0,-Rp150,-0.36,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,1,Aceh,Daging Ayam,40500.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,1,Aceh,Daging Ayam,36700.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,1,Aceh,Daging Ayam,35050.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,17,Bali,Daging Ayam,40650.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,17,Bali,Daging Ayam,43450.0,-250.0,-Rp250,-0.57,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,17,Bali,Daging Ayam,40750.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,17,Bali,Daging Ayam,41400.0,-500.0,-Rp500,-1.19,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,17,Bali,Daging Ayam,42200.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,17,Bali,Daging Ayam,42200.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,17,Bali,Daging Ayam,44900.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,17,Bali,Daging Ayam,43650.0,250.0,Rp250,0.58,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,17,Bali,Daging Ayam,41550.0,-100.0,-Rp100,-0.24,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,17,Bali,Daging Ayam,40800.0,-250.0,-Rp250,-0.61,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,11,Banten,Daging Ayam,39650.0,1150.0,Rp1150,2.99,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,11,Banten,Daging Ayam,40500.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,11,Banten,Daging Ayam,37850.0,100.0,Rp100,0.26,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,11,Banten,Daging Ayam,41600.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,11,Banten,Daging Ayam,43650.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,11,Banten,Daging Ayam,40150.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,11,Banten,Daging Ayam,40650.0,-750.0,-Rp750,-1.81,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,11,Banten,Daging Ayam,41000.0,-1350.0,-Rp1350,-3.19,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,11,Banten,Daging Ayam,38650.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,11,Banten,Daging Ayam,43150.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,7,Bengkulu,Daging Ayam,34750.0,500.0,Rp500,1.46,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,7,Bengkulu,Daging Ayam,38650.0,400.0,Rp400,1.05,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,7,Bengkulu,Daging Ayam,36750.0,-150.0,-Rp150,-0.41,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,7,Bengkulu,Daging Ayam,42750.0,1600.0,Rp1600,3.89,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,7,Bengkulu,Daging Ayam,40500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,7,Bengkulu,Daging Ayam,38650.0,-250.0,-Rp250,-0.64,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,7,Bengkulu,Daging Ayam,42400.0,-500.0,-Rp500,-1.17,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,7,Bengkulu,Daging Ayam,43150.0,900.0,Rp900,2.13,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,7,Bengkulu,Daging Ayam,36750.0,250.0,Rp250,0.68,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,7,Bengkulu,Daging Ayam,40000.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,15,DI Yogyakarta,Daging Ayam,33750.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,15,DI Yogyakarta,Daging Ayam,37750.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,15,DI Yogyakarta,Daging Ayam,35750.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,15,DI Yogyakarta,Daging Ayam,37750.0,750.0,Rp750,2.03,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,15,DI Yogyakarta,Daging Ayam,38500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,15,DI Yogyakarta,Daging Ayam,36250.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,15,DI Yogyakarta,Daging Ayam,40000.0,500.0,Rp500,1.27,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,15,DI Yogyakarta,Daging Ayam,39000.0,-1750.0,-Rp1750,-4.29,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,15,DI Yogyakarta,Daging Ayam,35750.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,15,DI Yogyakarta,Daging Ayam,35250.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,13,DKI Jakarta,Daging Ayam,37500.0,2250.0,Rp2250,6.38,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,13,DKI Jakarta,Daging Ayam,40350.0,-150.0,-Rp150,-0.37,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,13,DKI Jakarta,Daging Ayam,39200.0,-650.0,-Rp650,-1.63,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,13,DKI Jakarta,Daging Ayam,40000.0,300.0,Rp300,0.76,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,13,DKI Jakarta,Daging Ayam,44050.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,13,DKI Jakarta,Daging Ayam,40350.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,13,DKI Jakarta,Daging Ayam,43550.0,-300.0,-Rp300,-0.68,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,13,DKI Jakarta,Daging Ayam,42750.0,-300.0,-Rp300,-0.7,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,13,DKI Jakarta,Daging Ayam,38700.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,13,DKI Jakarta,Daging Ayam,37500.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,25,Gorontalo,Daging Ayam,29250.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,25,Gorontalo,Daging Ayam,31650.0,1250.0,Rp1250,4.11,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,25,Gorontalo,Daging Ayam,29900.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,25,Gorontalo,Daging Ayam,37000.0,-250.0,-Rp250,-0.67,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,25,Gorontalo,Daging Ayam,37500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,25,Gorontalo,Daging Ayam,33750.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,25,Gorontalo,Daging Ayam,36700.0,350.0,Rp350,0.96,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,25,Gorontalo,Daging Ayam,36800.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,25,Gorontalo,Daging Ayam,35800.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,25,Gorontalo,Daging Ayam,28500.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,6,Jambi,Daging Ayam,34150.0,-950.0,-Rp950,-2.71,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,6,Jambi,Daging Ayam,37250.0,-700.0,-Rp700,-1.84,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,6,Jambi,Daging Ayam,35250.0,-350.0,-Rp350,-0.98,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,6,Jambi,Daging Ayam,41200.0,100.0,Rp100,0.24,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,6,Jambi,Daging Ayam,37850.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,6,Jambi,Daging Ayam,39150.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,6,Jambi,Daging Ayam,39900.0,-700.0,-Rp700,-1.72,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,6,Jambi,Daging Ayam,41600.0,-250.0,-Rp250,-0.6,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,6,Jambi,Daging Ayam,32100.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,6,Jambi,Daging Ayam,36600.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,12,Jawa Barat,Daging Ayam,36650.0,750.0,Rp750,2.09,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,12,Jawa Barat,Daging Ayam,38200.0,-200.0,-Rp200,-0.52,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,12,Jawa Barat,Daging Ayam,37100.0,-50.0,-Rp50,-0.13,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,12,Jawa Barat,Daging Ayam,39350.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,12,Jawa Barat,Daging Ayam,39100.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,12,Jawa Barat,Daging Ayam,37150.0,-150.0,-Rp150,-0.4,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,12,Jawa Barat,Daging Ayam,40350.0,150.0,Rp150,0.37,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,12,Jawa Barat,Daging Ayam,40200.0,-450.0,-Rp450,-1.11,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,12,Jawa Barat,Daging Ayam,36500.0,100.0,Rp100,0.27,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,12,Jawa Barat,Daging Ayam,37350.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,14,Jawa Tengah,Daging Ayam,34800.0,300.0,Rp300,0.87,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,14,Jawa Tengah,Daging Ayam,38100.0,50.0,Rp50,0.13,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,14,Jawa Tengah,Daging Ayam,36100.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,14,Jawa Tengah,Daging Ayam,37950.0,-100.0,-Rp100,-0.26,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,14,Jawa Tengah,Daging Ayam,37850.0,-100.0,-Rp100,-0.26,31 Des 25,PIHPS Bank Indonesia
2026-01-30,14,Jawa Tengah,Daging Ayam,36900.0,-50.0,-Rp50,-0.14,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,14,Jawa Tengah,Daging Ayam,40200.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,14,Jawa Tengah,Daging Ayam,40050.0,-850.0,-Rp850,-2.08,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,14,Jawa Tengah,Daging Ayam,36200.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,14,Jawa Tengah,Daging Ayam,35700.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,16,Jawa Timur,Daging Ayam,34600.0,400.0,Rp400,1.17,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,16,Jawa Timur,Daging Ayam,38150.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,16,Jawa Timur,Daging Ayam,35350.0,-50.0,-Rp50,-0.14,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,16,Jawa Timur,Daging Ayam,37500.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,16,Jawa Timur,Daging Ayam,36500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,16,Jawa Timur,Daging Ayam,36450.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,16,Jawa Timur,Daging Ayam,39100.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,16,Jawa Timur,Daging Ayam,38200.0,-750.0,-Rp750,-1.93,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,16,Jawa Timur,Daging Ayam,35800.0,-50.0,-Rp50,-0.14,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,16,Jawa Timur,Daging Ayam,34850.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,20,Kalimantan Barat,Daging Ayam,33850.0,300.0,Rp300,0.89,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,20,Kalimantan Barat,Daging Ayam,39250.0,-100.0,-Rp100,-0.25,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,20,Kalimantan Barat,Daging Ayam,37200.0,-100.0,-Rp100,-0.27,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,20,Kalimantan Barat,Daging Ayam,36550.0,-100.0,-Rp100,-0.27,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,20,Kalimantan Barat,Daging Ayam,38250.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,20,Kalimantan Barat,Daging Ayam,39500.0,-100.0,-Rp100,-0.25,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,20,Kalimantan Barat,Daging Ayam,39850.0,-250.0,-Rp250,-0.62,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,20,Kalimantan Barat,Daging Ayam,37650.0,-500.0,-Rp500,-1.31,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,20,Kalimantan Barat,Daging Ayam,36250.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,20,Kalimantan Barat,Daging Ayam,37450.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,21,Kalimantan Selatan,Daging Ayam,39850.0,-300.0,-Rp300,-0.75,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,21,Kalimantan Selatan,Daging Ayam,44900.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,21,Kalimantan Selatan,Daging Ayam,42000.0,-500.0,-Rp500,-1.18,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,21,Kalimantan Selatan,Daging Ayam,39850.0,-1000.0,-Rp1000,-2.45,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,21,Kalimantan Selatan,Daging Ayam,43650.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,21,Kalimantan Selatan,Daging Ayam,43650.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,21,Kalimantan Selatan,Daging Ayam,47650.0,-500.0,-Rp500,-1.04,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,21,Kalimantan Selatan,Daging Ayam,46600.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,21,Kalimantan Selatan,Daging Ayam,41500.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,21,Kalimantan Selatan,Daging Ayam,40850.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,22,Kalimantan Tengah,Daging Ayam,35250.0,-750.0,-Rp750,-2.08,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,22,Kalimantan Tengah,Daging Ayam,40400.0,-250.0,-Rp250,-0.62,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,22,Kalimantan Tengah,Daging Ayam,37250.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,22,Kalimantan Tengah,Daging Ayam,33500.0,350.0,Rp350,1.06,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,22,Kalimantan Tengah,Daging Ayam,42500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,22,Kalimantan Tengah,Daging Ayam,41900.0,250.0,Rp250,0.6,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,22,Kalimantan Tengah,Daging Ayam,42000.0,-2000.0,-Rp2000,-4.55,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,22,Kalimantan Tengah,Daging Ayam,40000.0,-2000.0,-Rp2000,-4.76,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,22,Kalimantan Tengah,Daging Ayam,35900.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,22,Kalimantan Tengah,Daging Ayam,35650.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,23,Kalimantan Timur,Daging Ayam,35750.0,150.0,Rp150,0.42,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,23,Kalimantan Timur,Daging Ayam,37950.0,50.0,Rp50,0.13,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,23,Kalimantan Timur,Daging Ayam,34600.0,-500.0,-Rp500,-1.42,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,23,Kalimantan Timur,Daging Ayam,35750.0,-600.0,-Rp600,-1.65,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,23,Kalimantan Timur,Daging Ayam,39300.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,23,Kalimantan Timur,Daging Ayam,38850.0,150.0,Rp150,0.39,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,23,Kalimantan Timur,Daging Ayam,37250.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,23,Kalimantan Timur,Daging Ayam,38950.0,-100.0,-Rp100,-0.26,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,23,Kalimantan Timur,Daging Ayam,35600.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,23,Kalimantan Timur,Daging Ayam,35900.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,24,Kalimantan Utara,Daging Ayam,44750.0,850.0,Rp850,1.94,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,24,Kalimantan Utara,Daging Ayam,45400.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,24,Kalimantan Utara,Daging Ayam,45750.0,250.0,Rp250,0.55,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,24,Kalimantan Utara,Daging Ayam,44000.0,-500.0,-Rp500,-1.12,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,24,Kalimantan Utara,Daging Ayam,45000.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,24,Kalimantan Utara,Daging Ayam,44000.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,24,Kalimantan Utara,Daging Ayam,50000.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,24,Kalimantan Utara,Daging Ayam,50750.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,24,Kalimantan Utara,Daging Ayam,46600.0,-50.0,-Rp50,-0.11,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,24,Kalimantan Utara,Daging Ayam,45650.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,9,Kepulauan Bangka Belitung,Daging Ayam,36600.0,3000.0,Rp3000,8.93,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,9,Kepulauan Bangka Belitung,Daging Ayam,39400.0,650.0,Rp650,1.68,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,9,Kepulauan Bangka Belitung,Daging Ayam,46000.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,9,Kepulauan Bangka Belitung,Daging Ayam,38750.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,9,Kepulauan Bangka Belitung,Daging Ayam,39400.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,9,Kepulauan Bangka Belitung,Daging Ayam,42000.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,9,Kepulauan Bangka Belitung,Daging Ayam,42150.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,9,Kepulauan Bangka Belitung,Daging Ayam,43150.0,-1350.0,-Rp1350,-3.03,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,9,Kepulauan Bangka Belitung,Daging Ayam,34750.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,9,Kepulauan Bangka Belitung,Daging Ayam,40500.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,5,Kepulauan Riau,Daging Ayam,39950.0,100.0,Rp100,0.25,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,5,Kepulauan Riau,Daging Ayam,38100.0,-100.0,-Rp100,-0.26,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,5,Kepulauan Riau,Daging Ayam,39200.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,5,Kepulauan Riau,Daging Ayam,40900.0,150.0,Rp150,0.37,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,5,Kepulauan Riau,Daging Ayam,42350.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,5,Kepulauan Riau,Daging Ayam,42350.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,5,Kepulauan Riau,Daging Ayam,42700.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,5,Kepulauan Riau,Daging Ayam,42700.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,5,Kepulauan Riau,Daging Ayam,40950.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,5,Kepulauan Riau,Daging Ayam,42050.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,10,Lampung,Daging Ayam,30450.0,500.0,Rp500,1.67,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,10,Lampung,Daging Ayam,33650.0,-400.0,-Rp400,-1.17,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,10,Lampung,Daging Ayam,33350.0,-100.0,-Rp100,-0.3,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,10,Lampung,Daging Ayam,35600.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,10,Lampung,Daging Ayam,35400.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,10,Lampung,Daging Ayam,33750.0,-150.0,-Rp150,-0.44,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,10,Lampung,Daging Ayam,34650.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,10,Lampung,Daging Ayam,35000.0,-150.0,-Rp150,-0.43,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,10,Lampung,Daging Ayam,34500.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,10,Lampung,Daging Ayam,35500.0,-200.0,-Rp200,-0.56,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,31,Maluku,Daging Ayam,40300.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,31,Maluku,Daging Ayam,39000.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,31,Maluku,Daging Ayam,39650.0,400.0,Rp400,1.02,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,31,Maluku,Daging Ayam,44000.0,1400.0,Rp1400,3.29,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,31,Maluku,Daging Ayam,43600.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,31,Maluku,Daging Ayam,45400.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,31,Maluku,Daging Ayam,49800.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,31,Maluku,Daging Ayam,49000.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,31,Maluku,Daging Ayam,47500.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
